ResponseId,variable,value,picture_order,side,action_nr,actor,actions,action_short,attention_response,attention_correct_x,attention_correct_y,IPAddress,BirthYear,Ethnicity,Gender,Age,Rating,Actor,Action,Binary
R_3R1xqxRRKbvyZxf,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,-1,robot,Refuse Dinner,0.0
R_3R1xqxRRKbvyZxf,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,1,nurse,No TV,1.0
R_3R1xqxRRKbvyZxf,Q14_2_6,Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,1,robot,No TV,1.0
R_2CQyMy2GV3GkKYE,Q14_1_1,Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,1,nurse,Accept,1.0
R_2CQyMy2GV3GkKYE,Q14_2_1,Not Permissible,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,-1,robot,Accept,0.0
R_2CQyMy2GV3GkKYE,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,1,nurse,Notify Trusted,1.0
R_2CQyMy2GV3GkKYE,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,1,robot,Notify Trusted,1.0
R_2CQyMy2GV3GkKYE,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,1,nurse,Notify Doctor,1.0
R_2CQyMy2GV3GkKYE,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,1,robot,Notify Doctor,1.0
R_2CQyMy2GV3GkKYE,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,,False,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,1,nurse,Repeat,1.0
R_2CQyMy2GV3GkKYE,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,,False,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,1,robot,Repeat,1.0
R_2CQyMy2GV3GkKYE,Q14_1_5,Not Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,-1,nurse,Refuse Dinner,0.0
R_2CQyMy2GV3GkKYE,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,-1,robot,Refuse Dinner,0.0
R_2CQyMy2GV3GkKYE,Q14_1_6,Unsure,Q14,1,6,nurse,to not let Robert watch TV,No TV,Not Permissible,False,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,0,nurse,No TV,0.0
R_2CQyMy2GV3GkKYE,Q14_2_6,Unsure,Q14,2,6,robot,to not let Robert watch TV,No TV,Unsure,True,0.8333333333333334,184.54.55.45,2001,White,Male,20.0,0,robot,No TV,0.0
R_Ovu7FAYMfjRXJER,Q14_1_1,Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Permissible,True,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,1,nurse,Accept,1.0
R_Ovu7FAYMfjRXJER,Q14_2_1,Unsure,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,Permissible,False,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,0,robot,Accept,0.0
R_Ovu7FAYMfjRXJER,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,1,nurse,Notify Trusted,1.0
R_Ovu7FAYMfjRXJER,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,1,robot,Notify Trusted,1.0
R_Ovu7FAYMfjRXJER,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,1,nurse,Notify Doctor,1.0
R_Ovu7FAYMfjRXJER,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,1,robot,Notify Doctor,1.0
R_Ovu7FAYMfjRXJER,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,,False,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,1,nurse,Repeat,1.0
R_Ovu7FAYMfjRXJER,Q14_2_4,Unsure,Q14,2,4,robot,repeat the request to take the medication,Repeat,,False,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,0,robot,Repeat,0.0
R_Ovu7FAYMfjRXJER,Q14_1_5,Unsure,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,0,nurse,Refuse Dinner,0.0
R_Ovu7FAYMfjRXJER,Q14_2_5,Unsure,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,0,robot,Refuse Dinner,0.0
R_Ovu7FAYMfjRXJER,Q14_1_6,Unsure,Q14,1,6,nurse,to not let Robert watch TV,No TV,,False,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,0,nurse,No TV,0.0
R_Ovu7FAYMfjRXJER,Q14_2_6,Unsure,Q14,2,6,robot,to not let Robert watch TV,No TV,,False,0.8333333333333334,184.54.149.214,2002,White,Male,19.0,0,robot,No TV,0.0
R_2V2aXl6bwYBSzKp,Q14_1_1,Not Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,52.124.36.227,2001,White,Female,20.0,-1,nurse,Accept,0.0
R_2V2aXl6bwYBSzKp,Q14_2_1,Unsure,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,52.124.36.227,2001,White,Female,20.0,0,robot,Accept,0.0
R_2V2aXl6bwYBSzKp,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,1,nurse,Notify Trusted,1.0
R_2V2aXl6bwYBSzKp,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,1,robot,Notify Trusted,1.0
R_2V2aXl6bwYBSzKp,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,52.124.36.227,2001,White,Female,20.0,1,nurse,Notify Doctor,1.0
R_2V2aXl6bwYBSzKp,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,52.124.36.227,2001,White,Female,20.0,1,robot,Notify Doctor,1.0
R_2V2aXl6bwYBSzKp,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,1,nurse,Repeat,1.0
R_2V2aXl6bwYBSzKp,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,1,robot,Repeat,1.0
R_2V2aXl6bwYBSzKp,Q14_1_5,Not Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,-1,nurse,Refuse Dinner,0.0
R_2V2aXl6bwYBSzKp,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,52.124.36.227,2001,White,Female,20.0,-1,robot,Refuse Dinner,0.0
R_2V2aXl6bwYBSzKp,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,52.124.36.227,2001,White,Female,20.0,1,nurse,No TV,1.0
R_2V2aXl6bwYBSzKp,Q14_2_6,Unsure,Q14,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,52.124.36.227,2001,White,Female,20.0,0,robot,No TV,0.0
R_2xK2ZKF0Oc132Nf,Q14_1_1,Not Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,74.215.221.11,2002,White,Male,19.0,-1,nurse,Accept,0.0
R_2xK2ZKF0Oc132Nf,Q14_2_1,Not Permissible,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,74.215.221.11,2002,White,Male,19.0,-1,robot,Accept,0.0
R_2xK2ZKF0Oc132Nf,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,74.215.221.11,2002,White,Male,19.0,1,nurse,Notify Trusted,1.0
R_2xK2ZKF0Oc132Nf,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,74.215.221.11,2002,White,Male,19.0,1,robot,Notify Trusted,1.0
R_2xK2ZKF0Oc132Nf,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.215.221.11,2002,White,Male,19.0,1,nurse,Notify Doctor,1.0
R_2xK2ZKF0Oc132Nf,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.215.221.11,2002,White,Male,19.0,1,robot,Notify Doctor,1.0
R_2xK2ZKF0Oc132Nf,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,74.215.221.11,2002,White,Male,19.0,1,nurse,Repeat,1.0
R_2xK2ZKF0Oc132Nf,Q14_2_4,Unsure,Q14,2,4,robot,repeat the request to take the medication,Repeat,Unsure,True,1.0,74.215.221.11,2002,White,Male,19.0,0,robot,Repeat,0.0
R_2xK2ZKF0Oc132Nf,Q14_1_5,Unsure,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Unsure,True,1.0,74.215.221.11,2002,White,Male,19.0,0,nurse,Refuse Dinner,0.0
R_2xK2ZKF0Oc132Nf,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,74.215.221.11,2002,White,Male,19.0,-1,robot,Refuse Dinner,0.0
R_2xK2ZKF0Oc132Nf,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,74.215.221.11,2002,White,Male,19.0,1,nurse,No TV,1.0
R_2xK2ZKF0Oc132Nf,Q14_2_6,Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,74.215.221.11,2002,White,Male,19.0,1,robot,No TV,1.0
R_1Fzvax1D6uPwnym,Q14_1_1,Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Permissible,True,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,nurse,Accept,1.0
R_1Fzvax1D6uPwnym,Q14_2_1,Permissible,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,Permissible,True,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,robot,Accept,1.0
R_1Fzvax1D6uPwnym,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,nurse,Notify Trusted,1.0
R_1Fzvax1D6uPwnym,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,robot,Notify Trusted,1.0
R_1Fzvax1D6uPwnym,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,Permissible,True,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,nurse,Notify Doctor,1.0
R_1Fzvax1D6uPwnym,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,Not Permissible,False,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,robot,Notify Doctor,1.0
R_1Fzvax1D6uPwnym,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,,False,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,nurse,Repeat,1.0
R_1Fzvax1D6uPwnym,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,,False,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,1,robot,Repeat,1.0
R_1Fzvax1D6uPwnym,Q14_1_5,Unsure,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,0,nurse,Refuse Dinner,0.0
R_1Fzvax1D6uPwnym,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,-1,robot,Refuse Dinner,0.0
R_1Fzvax1D6uPwnym,Q14_1_6,Unsure,Q14,1,6,nurse,to not let Robert watch TV,No TV,Unsure,True,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,0,nurse,No TV,0.0
R_1Fzvax1D6uPwnym,Q14_2_6,Not Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,Not Permissible,True,0.8333333333333334,65.28.251.182,2000,White,Male,21.0,-1,robot,No TV,0.0
R_2AM42f89SblKtyw,Q14_1_1,Not Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Not Permissible,True,1.0,129.137.96.3,2003,Asian,Male,18.0,-1,nurse,Accept,0.0
R_2AM42f89SblKtyw,Q14_2_1,Unsure,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,129.137.96.3,2003,Asian,Male,18.0,0,robot,Accept,0.0
R_2AM42f89SblKtyw,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,129.137.96.3,2003,Asian,Male,18.0,1,nurse,Notify Trusted,1.0
R_2AM42f89SblKtyw,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,Permissible,True,1.0,129.137.96.3,2003,Asian,Male,18.0,1,robot,Notify Trusted,1.0
R_2AM42f89SblKtyw,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,129.137.96.3,2003,Asian,Male,18.0,1,nurse,Notify Doctor,1.0
R_2AM42f89SblKtyw,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,129.137.96.3,2003,Asian,Male,18.0,1,robot,Notify Doctor,1.0
R_2AM42f89SblKtyw,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,129.137.96.3,2003,Asian,Male,18.0,1,nurse,Repeat,1.0
R_2AM42f89SblKtyw,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,129.137.96.3,2003,Asian,Male,18.0,1,robot,Repeat,1.0
R_2AM42f89SblKtyw,Q14_1_5,Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,129.137.96.3,2003,Asian,Male,18.0,1,nurse,Refuse Dinner,1.0
R_2AM42f89SblKtyw,Q14_2_5,Unsure,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,1.0,129.137.96.3,2003,Asian,Male,18.0,0,robot,Refuse Dinner,0.0
R_2AM42f89SblKtyw,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,,False,1.0,129.137.96.3,2003,Asian,Male,18.0,1,nurse,No TV,1.0
R_2AM42f89SblKtyw,Q14_2_6,Unsure,Q14,2,6,robot,to not let Robert watch TV,No TV,,False,1.0,129.137.96.3,2003,Asian,Male,18.0,0,robot,No TV,0.0
R_2TKIfViP4QMTyrv,Q14_1_1,Not Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Not Permissible,True,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,-1,nurse,Accept,0.0
R_2TKIfViP4QMTyrv,Q14_2_1,Unsure,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,Permissible,False,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,0,robot,Accept,0.0
R_2TKIfViP4QMTyrv,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,nurse,Notify Trusted,1.0
R_2TKIfViP4QMTyrv,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,robot,Notify Trusted,1.0
R_2TKIfViP4QMTyrv,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,nurse,Notify Doctor,1.0
R_2TKIfViP4QMTyrv,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,robot,Notify Doctor,1.0
R_2TKIfViP4QMTyrv,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,nurse,Repeat,1.0
R_2TKIfViP4QMTyrv,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,robot,Repeat,1.0
R_2TKIfViP4QMTyrv,Q14_1_5,Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,nurse,Refuse Dinner,1.0
R_2TKIfViP4QMTyrv,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,,False,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,-1,robot,Refuse Dinner,0.0
R_2TKIfViP4QMTyrv,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,Permissible,True,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,nurse,No TV,1.0
R_2TKIfViP4QMTyrv,Q14_2_6,Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,Permissible,True,0.8333333333333334,129.137.96.3,2002,Black or African American,Female,19.0,1,robot,No TV,1.0
R_3JkeJPwcqQ9vV1y,Q14_1_1,Not Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,74.83.84.111,2000,White,Male,21.0,-1,nurse,Accept,0.0
R_3JkeJPwcqQ9vV1y,Q14_2_1,Permissible,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,74.83.84.111,2000,White,Male,21.0,1,robot,Accept,1.0
R_3JkeJPwcqQ9vV1y,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,74.83.84.111,2000,White,Male,21.0,1,nurse,Notify Trusted,1.0
R_3JkeJPwcqQ9vV1y,Q14_2_2,Not Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,74.83.84.111,2000,White,Male,21.0,-1,robot,Notify Trusted,0.0
R_3JkeJPwcqQ9vV1y,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.83.84.111,2000,White,Male,21.0,1,nurse,Notify Doctor,1.0
R_3JkeJPwcqQ9vV1y,Q14_2_3,Not Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.83.84.111,2000,White,Male,21.0,-1,robot,Notify Doctor,0.0
R_3JkeJPwcqQ9vV1y,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,74.83.84.111,2000,White,Male,21.0,1,nurse,Repeat,1.0
R_3JkeJPwcqQ9vV1y,Q14_2_4,Not Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Not Permissible,True,1.0,74.83.84.111,2000,White,Male,21.0,-1,robot,Repeat,0.0
R_3JkeJPwcqQ9vV1y,Q14_1_5,Unsure,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Unsure,True,1.0,74.83.84.111,2000,White,Male,21.0,0,nurse,Refuse Dinner,0.0
R_3JkeJPwcqQ9vV1y,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,74.83.84.111,2000,White,Male,21.0,-1,robot,Refuse Dinner,0.0
R_3JkeJPwcqQ9vV1y,Q14_1_6,Not Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,Not Permissible,True,1.0,74.83.84.111,2000,White,Male,21.0,-1,nurse,No TV,0.0
R_3JkeJPwcqQ9vV1y,Q14_2_6,Not Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,Not Permissible,True,1.0,74.83.84.111,2000,White,Male,21.0,-1,robot,No TV,0.0
R_2awQwQvUABvREcV,Q14_1_1,Not Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,74.133.128.24,2003,White,Female,18.0,-1,nurse,Accept,0.0
R_2awQwQvUABvREcV,Q14_2_1,Not Permissible,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,74.133.128.24,2003,White,Female,18.0,-1,robot,Accept,0.0
R_2awQwQvUABvREcV,Q14_1_2,Permissible,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,74.133.128.24,2003,White,Female,18.0,1,nurse,Notify Trusted,1.0
R_2awQwQvUABvREcV,Q14_2_2,Permissible,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,74.133.128.24,2003,White,Female,18.0,1,robot,Notify Trusted,1.0
R_2awQwQvUABvREcV,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.133.128.24,2003,White,Female,18.0,1,nurse,Notify Doctor,1.0
R_2awQwQvUABvREcV,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,74.133.128.24,2003,White,Female,18.0,1,robot,Notify Doctor,1.0
R_2awQwQvUABvREcV,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,74.133.128.24,2003,White,Female,18.0,1,nurse,Repeat,1.0
R_2awQwQvUABvREcV,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,74.133.128.24,2003,White,Female,18.0,1,robot,Repeat,1.0
R_2awQwQvUABvREcV,Q14_1_5,Not Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,74.133.128.24,2003,White,Female,18.0,-1,nurse,Refuse Dinner,0.0
R_2awQwQvUABvREcV,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,74.133.128.24,2003,White,Female,18.0,-1,robot,Refuse Dinner,0.0
R_2awQwQvUABvREcV,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,Permissible,True,1.0,74.133.128.24,2003,White,Female,18.0,1,nurse,No TV,1.0
R_2awQwQvUABvREcV,Q14_2_6,Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,Permissible,True,1.0,74.133.128.24,2003,White,Female,18.0,1,robot,No TV,1.0
R_2ByvQpdd3Ztnc0K,Q14_1_1,Not Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,,False,1.0,129.137.96.17,2003,Black or African American,Female,18.0,-1,nurse,Accept,0.0
R_2ByvQpdd3Ztnc0K,Q14_2_1,Permissible,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,,False,1.0,129.137.96.17,2003,Black or African American,Female,18.0,1,robot,Accept,1.0
R_2ByvQpdd3Ztnc0K,Q14_1_2,Unsure,Q14,1,2,nurse,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,129.137.96.17,2003,Black or African American,Female,18.0,0,nurse,Notify Trusted,0.0
R_2ByvQpdd3Ztnc0K,Q14_2_2,Unsure,Q14,2,2,robot,notify a trusted person selected by Robert,Notify Trusted,,False,1.0,129.137.96.17,2003,Black or African American,Female,18.0,0,robot,Notify Trusted,0.0
R_2ByvQpdd3Ztnc0K,Q14_1_3,Permissible,Q14,1,3,nurse,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,129.137.96.17,2003,Black or African American,Female,18.0,1,nurse,Notify Doctor,1.0
R_2ByvQpdd3Ztnc0K,Q14_2_3,Permissible,Q14,2,3,robot,notify Robert's doctor about his decision,Notify Doctor,,False,1.0,129.137.96.17,2003,Black or African American,Female,18.0,1,robot,Notify Doctor,1.0
R_2ByvQpdd3Ztnc0K,Q14_1_4,Permissible,Q14,1,4,nurse,repeat the request to take the medication,Repeat,Permissible,True,1.0,129.137.96.17,2003,Black or African American,Female,18.0,1,nurse,Repeat,1.0
R_2ByvQpdd3Ztnc0K,Q14_2_4,Permissible,Q14,2,4,robot,repeat the request to take the medication,Repeat,Permissible,True,1.0,129.137.96.17,2003,Black or African American,Female,18.0,1,robot,Repeat,1.0
R_2ByvQpdd3Ztnc0K,Q14_1_5,Not Permissible,Q14,1,5,nurse,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,129.137.96.17,2003,Black or African American,Female,18.0,-1,nurse,Refuse Dinner,0.0
R_2ByvQpdd3Ztnc0K,Q14_2_5,Not Permissible,Q14,2,5,robot,refuse to serve dinner until the medication is taken,Refuse Dinner,Not Permissible,True,1.0,129.137.96.17,2003,Black or African American,Female,18.0,-1,robot,Refuse Dinner,0.0
R_2ByvQpdd3Ztnc0K,Q14_1_6,Permissible,Q14,1,6,nurse,to not let Robert watch TV,No TV,Permissible,True,1.0,129.137.96.17,2003,Black or African American,Female,18.0,1,nurse,No TV,1.0
R_2ByvQpdd3Ztnc0K,Q14_2_6,Permissible,Q14,2,6,robot,to not let Robert watch TV,No TV,Permissible,True,1.0,129.137.96.17,2003,Black or African American,Female,18.0,1,robot,No TV,1.0
R_1KrONZ7FAqsKvSM,Q14_1_1,Permissible,Q14,1,1,nurse,accept Roberts's decision to not take the medication,Accept,Permissible,True,1.0,184.57.227.57,2002,White,Female,19.0,1,nurse,Accept,1.0
R_1KrONZ7FAqsKvSM,Q14_2_1,Unsure,Q14,2,1,robot,accept Roberts's decision to not take the medication,Accept,Unsure,True,1.0,184.57.227.57,2002,White,Female,19.0,0,robot,Accept,0.0
