ResponseId,variable,rating_nr,vignette_nr,actor,disease,action,response,CQ1,CQ2,CQ3,CQ1_correct,CQ2_correct,CQ3_correct,CQ_correct,Gender,BirthYear,occupation,LocationLatitude,LocationLongitude,IPAddress,accuracy,Actor,Action,Rating,Medical Condition,Stage,Condition
R_1Q4pSFa4XuNcAHl,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1985,3,25.490295410156,-80.418701171875,65.34.137.107,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_24I7wUpj6lexVoS,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,0,1969,3,37.516006469727,-77.50050354003899,96.228.17.94,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_2PjtYv8aPmdqwGr,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,1,1990,2,28.553497314453,-81.300399780273,12.38.35.6,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_2t1YoPUXaKo3nm9,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1995,2,40.710800170898,-73.73979949951199,173.52.103.66,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_W6BKomCL38moUYp,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1956,2,32.481399536133,-84.903297424316,173.28.230.195,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_3JFAlhMwaIbBAWD,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1978,2,37.701400756836,-97.440498352051,68.102.77.174,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_2f9ibBqjEG2qQYx,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-2,Rob,Force,Sciz,True,True,True,True,0,1989,2,40.101196289062,-75.178001403809,71.185.54.199,1.0,Robot,Force,-2,Schizophrenia,Rating 1,Schizophrenia
R_2qeZ6vh0gQa1CCB,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,1,1988,2,39.928497314453004,-104.95590209961,75.70.148.98,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_PRQWamSVhkgsAH7,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,0,Rob,Force,Sciz,True,True,True,True,1,1989,2,40.620101928711,-73.98680114746101,69.115.48.6,1.0,Robot,Force,0,Schizophrenia,Rating 1,Schizophrenia
R_9zB75jUqIVmJqO5,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,1,Rob,Force,Sciz,True,True,True,True,0,1982,2,32.581405639648,-83.62860107421899,174.79.7.184,1.0,Robot,Force,1,Schizophrenia,Rating 1,Schizophrenia
R_12Fs44XCAb1j52v,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,2,Rob,Force,Sciz,True,True,True,True,1,1995,3,28.996994018555004,-81.056297302246,184.91.203.139,1.0,Robot,Force,2,Schizophrenia,Rating 1,Schizophrenia
R_w02azCdfzG4zfwZ,A1_4_Rob_Sciz_Force,1,4,Rob,Sciz,Force,-1,Rob,Force,Sciz,True,True,True,True,0,1980,3,39.352203369141,-84.29940032959,184.54.197.103,1.0,Robot,Force,-1,Schizophrenia,Rating 1,Schizophrenia
R_4PH6lrWtKcohsqJ,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,1,1981,3,34.87370300293,-87.80899810791,68.35.50.136,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_2B2j7RF9OorXVvd,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,1,1961,2,15.149993896484,120.58331298828001,120.29.100.138,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_31FeecHnovWzBhU,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,0,1991,5,41.30940246582,-72.924003601074,24.218.192.81,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_2tKDexSKIF2XHxm,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1989,2,41.141204833984,-73.263702392578,192.35.35.34,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_qRbp0ymcS9nDVAJ,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1954,4,37.218994140625,-93.317596435547,50.82.73.90,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_31BI8nv3tMwKoom,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1987,1,39.774703979492,-105.10330200195,98.245.66.27,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_RPRPxLtmkzHoUJb,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1983,5,25.890396118164002,-80.23919677734399,99.203.30.198,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_RCcl9mVZJHwJXz3,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,1,1947,4,35.106292724609,-80.71199798584,173.191.32.186,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_wNWp3MTCoC4w1bP,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1963,2,41.306900024414,-96.106399536133,174.217.16.34,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_1gwMBxeJN6faXNb,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,1,1993,2,30.289306640625,-84.990699768066,209.105.139.226,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_2AQdmKQBfVlLftG,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1982,2,40.429504394531,-80.014801025391,72.77.34.42,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_SHmOsOug5uEI3zX,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1949,2,42.585800170898,-82.823402404785,98.224.184.136,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_3n7Aow9CxXYgN8R,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1991,2,33.875,-78.658203125,24.168.250.136,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_3n7NED9jjbK5Fse,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1988,5,34.224899291992,-117.37609863281,47.41.236.225,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_UzKk0x9J9nwQBY5,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1993,3,40.698303222656,-73.88800048828101,71.183.53.105,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_Pvo1DNYv9ARcLmx,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,1,1984,2,26.058395385742003,-80.325202941895,73.139.175.205,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_3lVmCuRLSgNw3EJ,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,0,1994,1,40.332107543945,-75.117897033691,8.41.192.186,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_1LpP9kh2xSO5sRi,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1983,2,29.770202636719,-95.36280059814501,165.225.34.110,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_wNrVgjc82hthWbD,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1984,1,37.751007080078004,-97.82199859619101,174.255.8.129,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_3lKpF741q1W6mj9,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1985,2,33.073501586914,-96.903198242188,67.198.44.90,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_2gxMyBAjonu5o6R,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1991,3,35.109100341796996,-106.58070373535,75.161.1.135,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_1C8AbBRrlA0kON5,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,1,1984,2,38.479507446289,-82.660202026367,24.95.184.162,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_2X5uVc5LBtWa1Zy,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,0,1983,3,25.780593872070003,-80.18260192871101,108.171.111.21,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_51JvhfduYNbPKrD,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1987,2,51.477600097656,-0.010406494140625,90.198.227.155,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_3KDU2JHIXo36v1A,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1984,2,30.262298583984,-97.74649810791,198.213.89.243,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_3QGB6qv1zHFDh2h,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,1,1971,2,41.740295410156,-87.653999328613,24.1.167.148,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_1Qct4S45WMxIX6a,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1990,2,40.483200073242,-74.28810119628899,24.46.16.221,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_2v9aNNIpPcgJ53t,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1984,2,35.687606811523,-77.16609954834,152.26.179.25,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_25LUAxptq5jYVBR,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1993,2,39.386993408203004,-74.621696472168,73.112.56.138,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_3qBunafUBbXrfqs,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1979,3,32.795196533203004,-116.96710205078001,184.183.173.159,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_XzlcJ2nha8OniQp,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1993,2,29.604202270507997,-95.11239624023399,12.96.20.18,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_3HBxbJI8zBOZ2QX,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,1,1968,3,47.843505859375,-122.19570159911999,67.183.9.80,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_3OqVkYqDU1SVxcx,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,0,1951,4,42.53759765625,-87.857597351074,174.102.237.129,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_2qrZdtwgc5FF8E5,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1984,2,40.60920715332,-111.88189697266,50.73.35.99,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_2QMw3PTSAJwZY2l,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1980,5,40.787292480469,-73.811302185059,98.113.33.113,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_AcYYJnko3it0UKd,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1988,2,39.919296264648,-75.41899871826199,100.11.22.152,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_W0SnRPqrss39JnP,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1949,4,45.704605102539,-123.86180114746,137.118.148.146,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_1dhTpwUGbibK5nM,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,0,1983,5,38.883804321289,-95.08409881591801,24.225.104.22,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_27rEn6s6uAlPguM,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1961,2,41.91130065918,-71.129997253418,73.61.142.248,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_3oWRyVzHDZDGtA5,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1983,2,39.660293579102,-104.76809692383002,71.211.146.19,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_33BdMbWJmtmz0Dx,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1997,2,40.866897583008,-74.821998596191,73.150.243.66,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_21mLssIHdb3qc7B,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1987,2,42.305603027344,-77.631500244141,38.27.128.149,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_29aYrBSxdE5eABd,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1987,2,41.901504516602,-85.034599304199,72.35.49.106,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_2BlgN7Fle3TXmCk,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1983,3,25.701400756835998,-80.358200073242,76.108.240.6,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_25tkkiBI8DJzvFq,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1976,2,33.584594726562,-88.41400146484399,67.60.100.149,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_3KxaxJ9c43LDrC9,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,1,1972,2,41.078002929688,-74.176399230957,64.86.52.6,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_2ONEzkQuR2TS1Sx,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,1,1949,4,45.010192871094,-93.34279632568399,68.59.37.15,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_31YFMe91RvyaAbE,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1993,2,33.146392822266,-97.09020233154301,208.84.138.84,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_339XRnv1uBgAbaF,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1997,3,36.81120300293,-119.71289825439,73.48.230.133,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_2pXeIudEOrKJGs1,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1988,2,37.627304077148,-77.543701171875,73.216.77.146,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_31bawDJb8NJICtv,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1984,2,25.990997314453,-80.21099853515601,12.110.248.226,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_2cu6nDuLInRGxU3,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1984,2,36.386795043945,-85.30829620361301,199.195.208.43,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_21ik5WKKlm1SPKg,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1989,2,40.78010559082,-74.063301086426,104.218.55.101,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_3KIOwWMRJVJj8Ra,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1983,2,33.397201538086,-111.78579711914,184.101.116.89,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_1EjvfYdch9Sk30d,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,1,1972,2,35.252700805664,-80.692901611328,99.203.21.21,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_UQMpPgdeGTbxuM1,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1987,3,27.771301269531,-82.41429901123,47.198.225.75,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_211vLcHONSTB0Jp,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1982,2,41.603698730469,-93.875297546387,174.217.42.220,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_2X5MLXTnPePVmJl,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1985,2,46.598205566406,-120.53079986571998,68.185.54.6,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_BxJ9LfoA2Yn0Qtr,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,0,1977,2,33.80419921875,-83.889297485352,76.97.137.20,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_2s0UER0g6DJaOoM,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,0,1965,6,29.977905273438,-95.577003479004,73.115.64.75,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_em40yTDoAv36YSZ,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1977,3,25.982894897460998,-80.279403686523,67.191.37.134,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_1dxYKYVH13bVqiu,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-3,Perca,Accept,Anx,True,True,True,True,0,1981,2,33.96809387207,-84.230400085449,174.218.142.139,1.0,Human,Accept,-3,Anxiety,Rating 1,Anxiety
R_3lt85ITEX1EW7hJ,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1987,2,40.830902099609,-73.90699768066399,174.203.34.229,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_2w5MkMTDRkpTXmB,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1984,2,10.635894775391,103.50170898438,43.245.203.76,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_2qqid9H4OuupMrx,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,0,1992,2,33.649505615234,-86.70880126953101,207.203.39.120,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_2DNRGFCddw4Irrg,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1961,5,42.245101928711,-71.18399810791,173.48.171.202,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_33qyxy0LOZNTb2l,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1982,2,30.250900268555004,-95.19940185546899,67.44.177.224,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_3KUYLZgFNmSGQoE,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,0,1961,4,44.823104858398,-93.374496459961,71.195.15.101,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_2ypf7Q5c5YnMm8q,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1982,6,38.848999023438,-89.93849945068399,96.35.4.214,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_2SoDL1Tmw6bgsQ5,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,0,Perca,Accept,Anx,True,True,True,True,1,1981,2,47.820907592773,-122.31510162353999,50.46.133.160,1.0,Human,Accept,0,Anxiety,Rating 1,Anxiety
R_ZHNViZwGVWY527f,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1979,2,29.544692993164002,-95.33699798584,99.62.88.55,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_2ur0R6A8wyP7a7k,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,0,1985,2,39.003204345703004,-77.160202026367,156.40.216.2,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_A7FA719b8kPvGuZ,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1982,3,36.99040222168,-76.421699523926,98.166.45.49,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_1LM8xRkYWFIOYb0,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,0,1989,2,-1.0500030517578,-80.449996948242,186.178.72.52,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_1dzUHXkdWVyKPD2,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1982,2,30.525207519531,-84.332099914551,71.229.5.229,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_31bFE0z0yy3nkqF,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1988,2,42.996002197265994,-85.63140106201199,50.236.85.219,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_3CTvP0xWsnPXgYk,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1976,2,35.460494995117,-97.39739990234399,108.232.39.22,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_3HB1S6VzTs9flzp,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,0,1964,2,43.173095703125,-72.495697021484,71.233.40.13,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_2CIWDGoCc39s4N5,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1985,3,29.797393798828,-95.241798400879,73.55.204.192,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_3R42kE2171KLOui,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1972,2,40.136703491211,-79.413299560547,74.51.168.19,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_2CIk9txM1SjHquu,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1981,2,52.416702270508004,-1.5500030517578,213.205.242.14,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_yyFe9DPqoFuEBSV,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-2,Perca,Accept,Anx,True,True,True,True,0,1992,2,39.764892578125,-84.078002929688,70.62.39.82,1.0,Human,Accept,-2,Anxiety,Rating 1,Anxiety
R_3MJt9edOtz3n76O,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,1,1991,3,29.24609375,-81.865303039551,142.197.59.109,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_2tupyzsmqeVUsi5,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,1,Perca,Accept,Anx,True,True,True,True,1,1989,2,37.583999633789,-77.520599365234,98.117.94.224,1.0,Human,Accept,1,Anxiety,Rating 1,Anxiety
R_82pzp5weSF9kek1,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1959,2,43.710998535156,-116.25160217285,174.27.87.2,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_3KpL5MkTu3grdqp,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,1,1984,2,46.477493286133004,30.732604980469,188.163.103.16,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_79RSYnSuletx2gN,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,3,Perca,Accept,Anx,True,True,True,True,1,1991,3,37.505996704102,-118.31140136719,72.47.27.53,1.0,Human,Accept,3,Anxiety,Rating 1,Anxiety
R_1dLiWTDtfECJmBE,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1983,2,43.153198242188,-76.211601257324,72.90.66.13,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
R_10q5BhKtVWe2ot9,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,-1,Perca,Accept,Anx,True,True,True,True,0,1959,5,40.868499755859,-73.839401245117,72.89.133.232,1.0,Human,Accept,-1,Anxiety,Rating 1,Anxiety
R_2qkKjd4ysBhyjc2,A1_5_Perca_Anx_Accept,1,5,Perca,Anx,Accept,2,Perca,Accept,Anx,True,True,True,True,0,1984,2,37.206100463867,-93.30319976806601,173.26.103.49,1.0,Human,Accept,2,Anxiety,Rating 1,Anxiety
